NPI,State,Login Time,Logout Time,Usage Time (mins),Region,Speciality,Count of Survey Attempts,Login Hour,Logout Hour,Target Hour,Active
1000000083,5,2025-03-08 15:04:00,2025-03-08 15:22:00,18,1,1,8,15,15,8,0
1000000084,1,2025-03-08 12:07:00,2025-03-08 13:12:00,65,2,4,6,12,13,8,0
1000000085,1,2025-03-08 14:04:00,2025-03-08 15:58:00,114,3,0,9,14,15,8,0
1000000086,8,2025-03-08 13:26:00,2025-03-08 14:50:00,84,3,1,5,13,14,8,0
1000000087,4,2025-03-08 07:05:00,2025-03-08 08:17:00,72,0,2,6,7,8,8,1
1000000088,5,2025-03-08 16:07:00,2025-03-08 16:16:00,9,2,3,4,16,16,8,0
1000000089,3,2025-03-08 16:21:00,2025-03-08 17:47:00,86,2,4,9,16,17,8,0
1000000090,3,2025-03-08 06:53:00,2025-03-08 08:25:00,92,2,4,6,6,8,8,1
1000000091,1,2025-03-08 15:28:00,2025-03-08 16:09:00,41,0,2,1,15,16,8,0
1000000092,7,2025-03-08 14:05:00,2025-03-08 15:51:00,106,0,5,4,14,15,8,0
1000000093,2,2025-03-08 06:08:00,2025-03-08 06:25:00,17,3,6,3,6,6,8,0
1000000094,3,2025-03-08 09:31:00,2025-03-08 10:06:00,35,2,6,9,9,10,8,0
1000000095,1,2025-03-08 20:12:00,2025-03-08 20:20:00,8,3,4,9,20,20,8,0
1000000096,7,2025-03-08 18:55:00,2025-03-08 20:04:00,69,3,2,9,18,20,8,0
1000000097,2,2025-03-08 19:28:00,2025-03-08 20:48:00,80,3,2,0,19,20,8,0
1000000098,1,2025-03-08 13:18:00,2025-03-08 14:07:00,49,3,3,1,13,14,8,0
1000000099,3,2025-03-08 07:43:00,2025-03-08 08:04:00,21,0,0,1,7,8,8,1
1000000100,4,2025-03-08 18:07:00,2025-03-08 19:59:00,112,2,3,0,18,19,8,0
1000000101,2,2025-03-08 09:03:00,2025-03-08 09:50:00,47,3,1,7,9,9,8,0
1000000102,4,2025-03-08 15:03:00,2025-03-08 16:57:00,114,0,4,4,15,16,8,0
1000000103,6,2025-03-08 10:57:00,2025-03-08 12:41:00,104,0,1,2,10,12,8,0
1000000104,9,2025-03-08 15:42:00,2025-03-08 16:38:00,56,3,0,9,15,16,8,0
1000000105,3,2025-03-08 12:45:00,2025-03-08 13:12:00,27,3,4,10,12,13,8,0
1000000106,3,2025-03-08 09:52:00,2025-03-08 10:52:00,60,3,3,9,9,10,8,0
1000000107,8,2025-03-08 11:43:00,2025-03-08 13:39:00,116,2,4,9,11,13,8,0
1000000108,3,2025-03-08 15:11:00,2025-03-08 15:27:00,16,3,6,7,15,15,8,0
1000000109,9,2025-03-08 13:44:00,2025-03-08 15:27:00,103,0,5,8,13,15,8,0
1000000110,1,2025-03-08 16:00:00,2025-03-08 17:47:00,107,1,6,6,16,17,8,0
1000000111,7,2025-03-08 07:19:00,2025-03-08 07:34:00,15,0,6,0,7,7,8,0
1000000112,6,2025-03-08 07:57:00,2025-03-08 08:29:00,32,3,3,2,7,8,8,1
1000000113,3,2025-03-08 19:03:00,2025-03-08 19:46:00,43,0,3,8,19,19,8,0
1000000114,4,2025-03-08 19:00:00,2025-03-08 19:52:00,52,0,5,0,19,19,8,0
1000000115,8,2025-03-08 06:57:00,2025-03-08 08:41:00,104,2,2,6,6,8,8,1
1000000116,9,2025-03-08 12:48:00,2025-03-08 13:35:00,47,0,1,6,12,13,8,0
1000000117,9,2025-03-08 20:42:00,2025-03-08 22:16:00,94,0,6,5,20,22,8,0
1000000118,8,2025-03-08 09:14:00,2025-03-08 09:45:00,31,1,1,8,9,9,8,0
1000000119,0,2025-03-08 09:43:00,2025-03-08 11:13:00,90,1,3,8,9,11,8,0
1000000120,4,2025-03-08 10:41:00,2025-03-08 12:28:00,107,2,4,8,10,12,8,0
1000000121,3,2025-03-08 17:36:00,2025-03-08 19:03:00,87,2,2,1,17,19,8,0
1000000122,2,2025-03-08 12:14:00,2025-03-08 13:54:00,100,0,3,1,12,13,8,0
1000000123,0,2025-03-08 06:15:00,2025-03-08 06:52:00,37,1,0,9,6,6,8,0
1000000124,1,2025-03-08 09:43:00,2025-03-08 09:55:00,12,3,6,8,9,9,8,0
1000000125,9,2025-03-08 09:25:00,2025-03-08 11:10:00,105,2,4,10,9,11,8,0
1000000126,3,2025-03-08 18:28:00,2025-03-08 19:28:00,60,0,2,8,18,19,8,0
1000000127,4,2025-03-08 18:18:00,2025-03-08 19:34:00,76,1,6,9,18,19,8,0
1000000128,7,2025-03-08 07:29:00,2025-03-08 08:56:00,87,0,4,2,7,8,8,1
1000000129,9,2025-03-08 18:58:00,2025-03-08 19:13:00,15,2,2,9,18,19,8,0
1000000130,4,2025-03-08 10:00:00,2025-03-08 10:19:00,19,2,0,10,10,10,8,0
1000000131,0,2025-03-08 09:00:00,2025-03-08 10:47:00,107,2,5,6,9,10,8,0
1000000132,9,2025-03-08 20:53:00,2025-03-08 22:46:00,113,0,4,6,20,22,8,0
1000000133,0,2025-03-08 07:46:00,2025-03-08 08:16:00,30,3,6,6,7,8,8,1
1000000134,5,2025-03-08 07:23:00,2025-03-08 08:59:00,96,2,6,9,7,8,8,1
1000000135,4,2025-03-08 08:51:00,2025-03-08 09:27:00,36,1,4,5,8,9,8,1
1000000136,0,2025-03-08 17:30:00,2025-03-08 17:57:00,27,3,5,10,17,17,8,0
1000000137,0,2025-03-08 08:16:00,2025-03-08 09:26:00,70,2,3,7,8,9,8,1
1000000138,9,2025-03-08 07:15:00,2025-03-08 08:11:00,56,0,6,0,7,8,8,1
1000000139,1,2025-03-08 08:46:00,2025-03-08 10:34:00,108,2,3,2,8,10,8,1
1000000140,1,2025-03-08 19:20:00,2025-03-08 20:14:00,54,0,2,8,19,20,8,0
1000000141,4,2025-03-08 14:50:00,2025-03-08 14:59:00,9,2,1,6,14,14,8,0
1000000142,8,2025-03-08 07:15:00,2025-03-08 08:20:00,65,1,3,4,7,8,8,1
1000000143,6,2025-03-08 13:18:00,2025-03-08 15:11:00,113,2,5,9,13,15,8,0
1000000144,7,2025-03-08 07:28:00,2025-03-08 07:44:00,16,1,4,1,7,7,8,0
1000000145,3,2025-03-08 20:51:00,2025-03-08 22:20:00,89,0,4,8,20,22,8,0
1000000146,6,2025-03-08 08:58:00,2025-03-08 10:16:00,78,1,1,9,8,10,8,1
1000000147,0,2025-03-08 11:04:00,2025-03-08 12:18:00,74,3,6,3,11,12,8,0
1000000148,6,2025-03-08 20:50:00,2025-03-08 21:42:00,52,2,2,10,20,21,8,0
1000000149,7,2025-03-08 17:00:00,2025-03-08 18:17:00,77,1,4,4,17,18,8,0
1000000150,0,2025-03-08 18:22:00,2025-03-08 20:06:00,104,0,3,8,18,20,8,0
1000000151,4,2025-03-08 07:09:00,2025-03-08 07:43:00,34,1,1,5,7,7,8,0
1000000152,4,2025-03-08 11:56:00,2025-03-08 12:58:00,62,1,4,6,11,12,8,0
1000000153,0,2025-03-08 18:08:00,2025-03-08 18:39:00,31,3,1,1,18,18,8,0
1000000154,3,2025-03-08 08:59:00,2025-03-08 10:38:00,99,2,5,1,8,10,8,1
1000000155,2,2025-03-08 14:24:00,2025-03-08 15:42:00,78,3,6,1,14,15,8,0
1000000156,3,2025-03-08 10:53:00,2025-03-08 10:58:00,5,2,5,10,10,10,8,0
1000000157,7,2025-03-08 09:53:00,2025-03-08 11:07:00,74,3,5,5,9,11,8,0
1000000158,4,2025-03-08 10:19:00,2025-03-08 10:49:00,30,2,5,0,10,10,8,0
1000000159,3,2025-03-08 12:54:00,2025-03-08 14:25:00,91,3,5,2,12,14,8,0
1000000160,4,2025-03-08 17:03:00,2025-03-08 18:27:00,84,2,0,2,17,18,8,0
1000000161,2,2025-03-08 07:23:00,2025-03-08 07:30:00,7,0,5,5,7,7,8,0
1000000162,2,2025-03-08 13:40:00,2025-03-08 15:12:00,92,3,6,9,13,15,8,0
1000000163,5,2025-03-08 16:55:00,2025-03-08 17:28:00,33,0,0,8,16,17,8,0
1000000164,8,2025-03-08 17:23:00,2025-03-08 17:29:00,6,1,0,6,17,17,8,0
1000000165,2,2025-03-08 20:35:00,2025-03-08 22:29:00,114,3,4,0,20,22,8,0
1000000166,4,2025-03-08 09:22:00,2025-03-08 10:54:00,92,0,0,4,9,10,8,0
1000000167,1,2025-03-08 13:04:00,2025-03-08 14:57:00,113,3,6,3,13,14,8,0
1000000168,2,2025-03-08 15:59:00,2025-03-08 17:55:00,116,1,5,6,15,17,8,0
1000000169,0,2025-03-08 18:51:00,2025-03-08 19:51:00,60,3,0,0,18,19,8,0
1000000170,9,2025-03-08 06:10:00,2025-03-08 06:56:00,46,1,2,7,6,6,8,0
1000000171,8,2025-03-08 06:03:00,2025-03-08 06:50:00,47,3,2,0,6,6,8,0
1000000172,6,2025-03-08 09:34:00,2025-03-08 10:04:00,30,0,5,8,9,10,8,0
1000000173,6,2025-03-08 15:35:00,2025-03-08 15:45:00,10,0,0,9,15,15,8,0
1000000174,9,2025-03-08 17:31:00,2025-03-08 19:27:00,116,0,2,1,17,19,8,0
1000000175,7,2025-03-08 08:57:00,2025-03-08 09:42:00,45,2,5,1,8,9,8,1
1000000176,3,2025-03-08 15:43:00,2025-03-08 16:06:00,23,1,3,6,15,16,8,0
1000000177,1,2025-03-08 06:53:00,2025-03-08 07:58:00,65,3,1,5,6,7,8,0
1000000178,4,2025-03-08 06:41:00,2025-03-08 08:31:00,110,2,5,5,6,8,8,1
1000000179,7,2025-03-08 12:24:00,2025-03-08 13:14:00,50,1,1,3,12,13,8,0
1000000180,9,2025-03-08 08:24:00,2025-03-08 09:34:00,70,1,0,9,8,9,8,1
1000000181,0,2025-03-08 07:40:00,2025-03-08 09:23:00,103,1,6,1,7,9,8,1
1000000182,0,2025-03-08 08:22:00,2025-03-08 08:47:00,25,2,0,7,8,8,8,1
1000000183,2,2025-03-08 13:08:00,2025-03-08 14:45:00,97,3,5,6,13,14,8,0
1000000184,3,2025-03-08 12:00:00,2025-03-08 13:20:00,80,1,4,9,12,13,8,0
1000000185,2,2025-03-08 12:35:00,2025-03-08 12:59:00,24,0,5,2,12,12,8,0
1000000186,0,2025-03-08 09:44:00,2025-03-08 11:27:00,103,0,3,8,9,11,8,0
1000000187,3,2025-03-08 12:31:00,2025-03-08 14:25:00,114,0,3,8,12,14,8,0
1000000188,4,2025-03-08 08:48:00,2025-03-08 10:01:00,73,0,3,5,8,10,8,1
1000000189,7,2025-03-08 12:28:00,2025-03-08 14:10:00,102,1,1,6,12,14,8,0
1000000190,8,2025-03-08 18:52:00,2025-03-08 20:35:00,103,3,1,0,18,20,8,0
1000000191,8,2025-03-08 18:44:00,2025-03-08 20:42:00,118,3,1,9,18,20,8,0
1000000192,6,2025-03-08 13:08:00,2025-03-08 13:49:00,41,1,4,10,13,13,8,0
1000000193,1,2025-03-08 13:06:00,2025-03-08 14:32:00,86,0,4,6,13,14,8,0
1000000194,3,2025-03-08 08:52:00,2025-03-08 10:42:00,110,3,5,7,8,10,8,1
1000000195,7,2025-03-08 08:43:00,2025-03-08 10:01:00,78,2,5,3,8,10,8,1
1000000196,6,2025-03-08 17:26:00,2025-03-08 18:40:00,74,2,1,1,17,18,8,0
1000000197,2,2025-03-08 09:46:00,2025-03-08 11:09:00,83,1,1,7,9,11,8,0
1000000198,1,2025-03-08 20:39:00,2025-03-08 21:53:00,74,0,5,1,20,21,8,0
1000000199,8,2025-03-08 15:48:00,2025-03-08 16:47:00,59,3,0,0,15,16,8,0
1000000200,3,2025-03-08 06:47:00,2025-03-08 07:38:00,51,3,3,1,6,7,8,0
1000000201,1,2025-03-08 15:34:00,2025-03-08 16:18:00,44,2,2,3,15,16,8,0
1000000202,0,2025-03-08 17:56:00,2025-03-08 19:53:00,117,1,3,8,17,19,8,0
1000000203,4,2025-03-08 11:08:00,2025-03-08 12:28:00,80,1,5,5,11,12,8,0
1000000204,9,2025-03-08 13:42:00,2025-03-08 13:49:00,7,1,1,10,13,13,8,0
1000000205,4,2025-03-08 14:54:00,2025-03-08 16:28:00,94,2,0,1,14,16,8,0
1000000206,6,2025-03-08 18:16:00,2025-03-08 19:11:00,55,1,4,6,18,19,8,0
1000000207,7,2025-03-08 14:56:00,2025-03-08 15:18:00,22,2,4,8,14,15,8,0
1000000208,3,2025-03-08 15:33:00,2025-03-08 17:19:00,106,1,1,10,15,17,8,0
1000000209,7,2025-03-08 07:02:00,2025-03-08 07:21:00,19,2,2,10,7,7,8,0
1000000210,8,2025-03-08 11:34:00,2025-03-08 13:07:00,93,3,4,3,11,13,8,0
1000000211,4,2025-03-08 11:12:00,2025-03-08 13:06:00,114,2,3,0,11,13,8,0
1000000212,8,2025-03-08 17:56:00,2025-03-08 19:37:00,101,2,1,6,17,19,8,0
1000000213,5,2025-03-08 17:03:00,2025-03-08 18:54:00,111,1,6,0,17,18,8,0
1000000214,0,2025-03-08 08:03:00,2025-03-08 09:36:00,93,0,0,3,8,9,8,1
1000000215,1,2025-03-08 16:56:00,2025-03-08 17:39:00,43,1,0,7,16,17,8,0
1000000216,7,2025-03-08 06:28:00,2025-03-08 07:42:00,74,2,2,6,6,7,8,0
1000000217,5,2025-03-08 20:34:00,2025-03-08 21:13:00,39,2,5,3,20,21,8,0
1000000218,2,2025-03-08 12:49:00,2025-03-08 13:15:00,26,3,2,6,12,13,8,0
1000000219,0,2025-03-08 19:19:00,2025-03-08 20:14:00,55,0,0,7,19,20,8,0
1000000220,0,2025-03-08 12:56:00,2025-03-08 13:58:00,62,3,4,4,12,13,8,0
1000000221,4,2025-03-08 16:26:00,2025-03-08 17:23:00,57,3,1,10,16,17,8,0
1000000222,0,2025-03-08 16:56:00,2025-03-08 17:56:00,60,0,0,8,16,17,8,0
1000000223,0,2025-03-08 08:49:00,2025-03-08 09:46:00,57,3,4,4,8,9,8,1
1000000224,0,2025-03-08 07:19:00,2025-03-08 09:02:00,103,3,5,0,7,9,8,1
1000000225,9,2025-03-08 12:53:00,2025-03-08 14:27:00,94,1,5,7,12,14,8,0
1000000226,9,2025-03-08 15:49:00,2025-03-08 17:22:00,93,0,2,8,15,17,8,0
1000000227,3,2025-03-08 09:06:00,2025-03-08 11:01:00,115,3,4,4,9,11,8,0
1000000228,6,2025-03-08 10:59:00,2025-03-08 11:47:00,48,1,5,6,10,11,8,0
1000000229,0,2025-03-08 06:23:00,2025-03-08 07:33:00,70,0,5,3,6,7,8,0
1000000230,9,2025-03-08 06:45:00,2025-03-08 08:18:00,93,2,0,9,6,8,8,1
1000000231,8,2025-03-08 14:37:00,2025-03-08 16:09:00,92,0,6,3,14,16,8,0
1000000232,5,2025-03-08 09:51:00,2025-03-08 09:58:00,7,0,0,0,9,9,8,0
1000000233,7,2025-03-08 10:54:00,2025-03-08 11:42:00,48,2,1,0,10,11,8,0
1000000234,6,2025-03-08 09:02:00,2025-03-08 09:19:00,17,0,5,10,9,9,8,0
1000000235,1,2025-03-08 20:40:00,2025-03-08 20:59:00,19,3,0,4,20,20,8,0
1000000236,4,2025-03-08 18:11:00,2025-03-08 18:51:00,40,0,2,9,18,18,8,0
1000000237,6,2025-03-08 15:38:00,2025-03-08 17:36:00,118,3,4,9,15,17,8,0
1000000238,8,2025-03-08 08:00:00,2025-03-08 09:21:00,81,3,0,7,8,9,8,1
1000000239,0,2025-03-08 10:33:00,2025-03-08 11:09:00,36,0,0,4,10,11,8,0
1000000240,6,2025-03-08 19:27:00,2025-03-08 19:57:00,30,1,0,7,19,19,8,0
1000000241,5,2025-03-08 16:31:00,2025-03-08 17:54:00,83,1,1,0,16,17,8,0
1000000242,0,2025-03-08 20:18:00,2025-03-08 20:55:00,37,0,4,3,20,20,8,0
1000000243,4,2025-03-08 07:35:00,2025-03-08 09:05:00,90,3,0,0,7,9,8,1
1000000244,0,2025-03-08 12:16:00,2025-03-08 13:31:00,75,1,0,6,12,13,8,0
1000000245,1,2025-03-08 15:53:00,2025-03-08 16:28:00,35,0,2,2,15,16,8,0
1000000246,1,2025-03-08 17:22:00,2025-03-08 17:31:00,9,0,3,3,17,17,8,0
1000000247,3,2025-03-08 12:28:00,2025-03-08 13:41:00,73,0,3,0,12,13,8,0
1000000248,1,2025-03-08 17:39:00,2025-03-08 18:50:00,71,3,0,6,17,18,8,0
1000000249,8,2025-03-08 14:49:00,2025-03-08 16:01:00,72,2,5,8,14,16,8,0
1000000250,3,2025-03-08 07:05:00,2025-03-08 07:26:00,21,2,1,9,7,7,8,0
1000000251,5,2025-03-08 20:09:00,2025-03-08 21:52:00,103,2,2,4,20,21,8,0
1000000252,6,2025-03-08 19:52:00,2025-03-08 20:39:00,47,2,4,6,19,20,8,0
1000000253,9,2025-03-08 14:39:00,2025-03-08 16:04:00,85,0,1,3,14,16,8,0
1000000254,7,2025-03-08 10:25:00,2025-03-08 11:31:00,66,0,2,4,10,11,8,0
1000000255,0,2025-03-08 14:59:00,2025-03-08 16:01:00,62,0,3,5,14,16,8,0
1000000256,7,2025-03-08 17:12:00,2025-03-08 18:57:00,105,3,0,2,17,18,8,0
1000000257,4,2025-03-08 15:20:00,2025-03-08 15:26:00,6,1,0,9,15,15,8,0
1000000258,0,2025-03-08 08:31:00,2025-03-08 09:27:00,56,1,4,6,8,9,8,1
1000000259,0,2025-03-08 08:25:00,2025-03-08 10:07:00,102,2,2,3,8,10,8,1
1000000260,6,2025-03-08 15:21:00,2025-03-08 16:05:00,44,1,3,4,15,16,8,0
1000000261,9,2025-03-08 12:16:00,2025-03-08 13:25:00,69,1,1,5,12,13,8,0
1000000262,7,2025-03-08 07:58:00,2025-03-08 08:27:00,29,2,1,6,7,8,8,1
1000000263,1,2025-03-08 17:52:00,2025-03-08 18:00:00,8,3,3,7,17,18,8,0
1000000264,1,2025-03-08 14:38:00,2025-03-08 16:37:00,119,2,6,3,14,16,8,0
1000000265,4,2025-03-08 17:22:00,2025-03-08 18:47:00,85,3,2,6,17,18,8,0
1000000266,2,2025-03-08 11:46:00,2025-03-08 13:24:00,98,3,5,7,11,13,8,0
1000000267,3,2025-03-08 07:39:00,2025-03-08 08:37:00,58,0,3,7,7,8,8,1
1000000268,8,2025-03-08 11:49:00,2025-03-08 13:21:00,92,2,5,4,11,13,8,0
1000000269,6,2025-03-08 12:54:00,2025-03-08 13:02:00,8,0,4,3,12,13,8,0
1000000270,7,2025-03-08 08:32:00,2025-03-08 10:01:00,89,0,1,2,8,10,8,1
1000000271,8,2025-03-08 16:42:00,2025-03-08 17:51:00,69,3,2,3,16,17,8,0
1000000272,0,2025-03-08 13:35:00,2025-03-08 15:12:00,97,0,5,9,13,15,8,0
1000000273,2,2025-03-08 09:18:00,2025-03-08 10:01:00,43,2,4,7,9,10,8,0
1000000274,1,2025-03-08 16:12:00,2025-03-08 17:17:00,65,0,6,7,16,17,8,0
1000000275,7,2025-03-08 06:27:00,2025-03-08 07:43:00,76,1,5,10,6,7,8,0
1000000276,7,2025-03-08 09:06:00,2025-03-08 10:38:00,92,0,6,4,9,10,8,0
1000000277,0,2025-03-08 11:31:00,2025-03-08 13:17:00,106,3,3,6,11,13,8,0
1000000278,9,2025-03-08 18:35:00,2025-03-08 19:36:00,61,3,2,1,18,19,8,0
1000000279,6,2025-03-08 13:34:00,2025-03-08 13:40:00,6,2,5,4,13,13,8,0
1000000280,8,2025-03-08 12:50:00,2025-03-08 13:41:00,51,3,3,5,12,13,8,0
1000000281,3,2025-03-08 20:18:00,2025-03-08 21:00:00,42,2,4,7,20,21,8,0
1000000282,9,2025-03-08 06:20:00,2025-03-08 07:32:00,72,0,0,2,6,7,8,0
1000000283,1,2025-03-08 09:02:00,2025-03-08 09:53:00,51,0,4,8,9,9,8,0
1000000284,5,2025-03-08 07:08:00,2025-03-08 07:57:00,49,3,1,8,7,7,8,0
1000000285,0,2025-03-08 20:08:00,2025-03-08 20:48:00,40,2,4,7,20,20,8,0
1000000286,9,2025-03-08 06:33:00,2025-03-08 08:29:00,116,0,1,9,6,8,8,1
1000000287,0,2025-03-08 18:23:00,2025-03-08 18:43:00,20,3,6,9,18,18,8,0
1000000288,5,2025-03-08 11:54:00,2025-03-08 13:38:00,104,2,3,10,11,13,8,0
1000000289,8,2025-03-08 13:37:00,2025-03-08 14:00:00,23,2,2,6,13,14,8,0
1000000290,3,2025-03-08 11:42:00,2025-03-08 12:40:00,58,1,3,9,11,12,8,0
1000000291,4,2025-03-08 12:28:00,2025-03-08 14:19:00,111,1,3,5,12,14,8,0
1000000292,1,2025-03-08 19:21:00,2025-03-08 19:30:00,9,0,5,5,19,19,8,0
1000000293,1,2025-03-08 16:12:00,2025-03-08 17:45:00,93,0,2,0,16,17,8,0
1000000294,3,2025-03-08 06:13:00,2025-03-08 07:02:00,49,1,3,2,6,7,8,0
1000000295,5,2025-03-08 06:39:00,2025-03-08 06:52:00,13,1,3,10,6,6,8,0
1000000296,0,2025-03-08 10:54:00,2025-03-08 11:16:00,22,3,4,3,10,11,8,0
1000000297,1,2025-03-08 13:55:00,2025-03-08 14:48:00,53,0,0,3,13,14,8,0
1000000298,0,2025-03-08 14:05:00,2025-03-08 15:11:00,66,0,6,9,14,15,8,0
1000000299,6,2025-03-08 12:36:00,2025-03-08 12:48:00,12,1,3,4,12,12,8,0
1000000300,2,2025-03-08 13:18:00,2025-03-08 14:01:00,43,1,6,6,13,14,8,0
1000000301,9,2025-03-08 08:46:00,2025-03-08 09:16:00,30,1,1,0,8,9,8,1
1000000302,9,2025-03-08 06:56:00,2025-03-08 08:08:00,72,1,0,7,6,8,8,1
1000000303,1,2025-03-08 16:50:00,2025-03-08 18:09:00,79,2,2,3,16,18,8,0
1000000304,8,2025-03-08 07:48:00,2025-03-08 08:53:00,65,0,5,5,7,8,8,1
1000000305,6,2025-03-08 20:46:00,2025-03-08 21:57:00,71,3,0,1,20,21,8,0
1000000306,2,2025-03-08 15:55:00,2025-03-08 16:32:00,37,0,5,1,15,16,8,0
1000000307,1,2025-03-08 14:12:00,2025-03-08 14:23:00,11,0,1,1,14,14,8,0
1000000308,8,2025-03-08 20:13:00,2025-03-08 21:43:00,90,2,2,1,20,21,8,0
1000000309,4,2025-03-08 17:24:00,2025-03-08 18:09:00,45,3,0,0,17,18,8,0
1000000310,1,2025-03-08 07:38:00,2025-03-08 07:56:00,18,2,0,5,7,7,8,0
1000000311,8,2025-03-08 12:56:00,2025-03-08 13:54:00,58,3,0,7,12,13,8,0
1000000312,3,2025-03-08 14:55:00,2025-03-08 16:10:00,75,0,6,4,14,16,8,0
1000000313,5,2025-03-08 06:21:00,2025-03-08 07:00:00,39,0,5,8,6,7,8,0
1000000314,6,2025-03-08 16:35:00,2025-03-08 17:29:00,54,0,1,4,16,17,8,0
1000000315,7,2025-03-08 19:06:00,2025-03-08 19:58:00,52,1,3,0,19,19,8,0
1000000316,4,2025-03-08 18:03:00,2025-03-08 19:03:00,60,3,3,6,18,19,8,0
1000000317,4,2025-03-08 18:45:00,2025-03-08 19:33:00,48,2,6,10,18,19,8,0
1000000318,2,2025-03-08 12:21:00,2025-03-08 13:08:00,47,0,0,1,12,13,8,0
1000000319,5,2025-03-08 16:20:00,2025-03-08 17:44:00,84,3,1,8,16,17,8,0
1000000320,0,2025-03-08 15:49:00,2025-03-08 16:11:00,22,3,2,1,15,16,8,0
1000000321,7,2025-03-08 17:13:00,2025-03-08 18:04:00,51,1,6,0,17,18,8,0
1000000322,0,2025-03-08 06:05:00,2025-03-08 07:27:00,82,0,4,1,6,7,8,0
1000000323,4,2025-03-08 09:00:00,2025-03-08 10:58:00,118,2,5,3,9,10,8,0
1000000324,9,2025-03-08 10:33:00,2025-03-08 12:06:00,93,3,6,2,10,12,8,0
1000000325,5,2025-03-08 15:15:00,2025-03-08 17:02:00,107,2,3,8,15,17,8,0
1000000326,0,2025-03-08 14:12:00,2025-03-08 15:26:00,74,0,1,9,14,15,8,0
1000000327,9,2025-03-08 15:09:00,2025-03-08 15:33:00,24,3,0,8,15,15,8,0
1000000328,9,2025-03-08 14:35:00,2025-03-08 15:23:00,48,2,3,0,14,15,8,0
1000000329,4,2025-03-08 10:06:00,2025-03-08 11:59:00,113,3,2,3,10,11,8,0
1000000330,9,2025-03-08 13:05:00,2025-03-08 14:21:00,76,0,6,3,13,14,8,0
1000000331,8,2025-03-08 09:11:00,2025-03-08 09:59:00,48,2,0,5,9,9,8,0
1000000332,9,2025-03-08 06:10:00,2025-03-08 07:41:00,91,2,1,10,6,7,8,0
1000000333,9,2025-03-08 08:03:00,2025-03-08 09:30:00,87,1,0,7,8,9,8,1
1000000334,8,2025-03-08 08:34:00,2025-03-08 10:28:00,114,2,6,9,8,10,8,1
1000000335,7,2025-03-08 15:16:00,2025-03-08 16:41:00,85,0,2,8,15,16,8,0
1000000336,1,2025-03-08 10:04:00,2025-03-08 11:00:00,56,2,5,6,10,11,8,0
1000000337,5,2025-03-08 07:30:00,2025-03-08 08:43:00,73,3,6,2,7,8,8,1
1000000338,9,2025-03-08 06:44:00,2025-03-08 08:42:00,118,2,0,4,6,8,8,1
1000000339,6,2025-03-08 17:25:00,2025-03-08 18:36:00,71,0,0,5,17,18,8,0
1000000340,9,2025-03-08 15:45:00,2025-03-08 17:13:00,88,2,0,2,15,17,8,0
1000000341,3,2025-03-08 12:20:00,2025-03-08 14:19:00,119,2,4,1,12,14,8,0
1000000342,6,2025-03-08 13:48:00,2025-03-08 15:05:00,77,0,2,2,13,15,8,0
1000000343,4,2025-03-08 12:41:00,2025-03-08 13:48:00,67,1,0,9,12,13,8,0
1000000344,0,2025-03-08 13:06:00,2025-03-08 13:44:00,38,2,6,1,13,13,8,0
1000000345,9,2025-03-08 07:05:00,2025-03-08 08:26:00,81,0,1,10,7,8,8,1
1000000346,0,2025-03-08 20:17:00,2025-03-08 21:49:00,92,1,0,6,20,21,8,0
1000000347,8,2025-03-08 07:17:00,2025-03-08 07:32:00,15,2,3,0,7,7,8,0
1000000348,0,2025-03-08 08:04:00,2025-03-08 08:12:00,8,1,5,4,8,8,8,1
1000000349,4,2025-03-08 13:41:00,2025-03-08 14:20:00,39,1,2,1,13,14,8,0
1000000350,0,2025-03-08 06:28:00,2025-03-08 06:56:00,28,1,4,2,6,6,8,0
1000000351,5,2025-03-08 11:56:00,2025-03-08 12:12:00,16,1,6,7,11,12,8,0
1000000352,6,2025-03-08 09:41:00,2025-03-08 11:18:00,97,0,5,5,9,11,8,0
1000000353,8,2025-03-08 08:18:00,2025-03-08 09:16:00,58,1,1,2,8,9,8,1
1000000354,0,2025-03-08 10:27:00,2025-03-08 11:28:00,61,2,3,10,10,11,8,0
1000000355,5,2025-03-08 13:13:00,2025-03-08 13:50:00,37,0,5,2,13,13,8,0
1000000356,4,2025-03-08 19:11:00,2025-03-08 20:09:00,58,2,6,8,19,20,8,0
1000000357,5,2025-03-08 18:33:00,2025-03-08 19:12:00,39,0,1,0,18,19,8,0
1000000358,0,2025-03-08 13:10:00,2025-03-08 14:52:00,102,3,2,4,13,14,8,0
1000000359,2,2025-03-08 16:54:00,2025-03-08 18:13:00,79,0,5,2,16,18,8,0
1000000360,1,2025-03-08 10:33:00,2025-03-08 11:15:00,42,2,3,9,10,11,8,0
1000000361,6,2025-03-08 13:14:00,2025-03-08 14:54:00,100,1,1,4,13,14,8,0
1000000362,0,2025-03-08 16:58:00,2025-03-08 17:12:00,14,0,1,4,16,17,8,0
1000000363,7,2025-03-08 07:19:00,2025-03-08 08:58:00,99,1,5,5,7,8,8,1
1000000364,9,2025-03-08 07:17:00,2025-03-08 08:43:00,86,3,6,9,7,8,8,1
1000000365,2,2025-03-08 06:58:00,2025-03-08 08:56:00,118,3,3,5,6,8,8,1
1000000366,6,2025-03-08 07:46:00,2025-03-08 09:23:00,97,0,1,10,7,9,8,1
